date,sku_id,store_id,supplier_id,is_true_baseline,units_sold,promo_flag,stock_out_flag,stock_on_hand,lead_time_days,effective_price,price_index,promo_intensity,lag_units_7,lag_units_28,roll_mean_28d,lt_rolling_mean_30d,lt_rolling_std_30d,supplier_cv,stock_cover_days,required_safety_stock,safety_stock_gap,under_buffered_flag
2022-02-04,SKU0001,STORE0001,S044,1,128,0,0,251,6,6.24,1.0,0.0,77.0,175.0,125.92857142857144,6.625,1.8468119248354136,0.3084681754509043,1.8076001510277189,460.91009219548,-209.91009219548,1
2022-02-05,SKU0001,STORE0001,S026,1,120,0,0,304,6,6.24,1.0,0.0,154.0,159.0,124.25,6.909090909090909,1.8140862964338524,0.3104833780269682,2.080142169115167,473.7673706470254,-169.76737064702542,1
2022-02-07,SKU0001,STORE0001,S021,0,279,1,0,223,9,4.992000000000001,0.8000000000000002,0.2,103.0,122.0,125.5,6.0,1.5811388300841898,0.3092303186261287,1.5052935997539072,420.1704428513725,-197.1704428513725,1
2022-02-08,SKU0001,STORE0001,S023,1,148,0,0,177,6,6.24,1.0,0.0,143.0,182.0,131.10714285714286,6.4,1.2649110640673518,0.3074041161280592,1.0214285655400177,417.62874168039616,-240.62874168039616,1
2022-02-09,SKU0001,STORE0001,S036,1,58,0,0,308,7,6.24,1.0,0.0,111.0,103.0,129.89285714285714,5.571428571428571,1.7182493859684491,0.304556316101683,1.770104769512819,529.1522213452306,-221.1522213452306,1
2022-02-10,SKU0001,STORE0001,S051,1,131,0,0,255,5,6.24,1.0,0.0,280.0,137.0,128.28571428571428,7.333333333333333,1.5055453054181622,0.3096633370683461,1.5321796349721504,471.5912342388103,-216.59123423881027,1
2022-02-11,SKU0001,STORE0001,S027,1,122,0,0,156,5,6.24,1.0,0.0,128.0,77.0,128.07142857142858,6.142857142857143,2.1157009420498154,0.307628289113354,1.0747957445175085,547.5370814751993,-391.5370814751994,1
2022-02-13,SKU0001,STORE0001,S033,1,120,0,0,289,7,6.24,1.0,0.0,152.0,98.0,128.67857142857142,6.666666666666667,1.5,0.3108705289145506,2.096357850253936,403.60278520723926,-114.60278520723926,1
2022-02-14,SKU0001,STORE0001,S046,1,60,0,0,307,7,6.24,1.0,0.0,279.0,124.0,129.46428571428572,7.0,0.7071067811865476,0.3098725276053832,2.3033053342579426,269.0047979698177,37.99520203018233,0
2022-02-18,SKU0001,STORE0001,S041,1,77,0,0,266,5,6.24,1.0,0.0,122.0,118.0,126.03571428571428,5.2,2.3874672772626644,0.3104917496182471,2.7544093478321967,430.0863430813656,-164.08634308136556,1
2022-02-19,SKU0001,STORE0001,S037,1,93,0,0,305,6,6.24,1.0,0.0,75.0,129.0,124.57142857142856,6.363636363636363,2.2482316283126735,0.3084542729455699,3.3834806903885375,403.1608675484875,-98.16086754848747,1
2022-02-21,SKU0001,STORE0001,S041,1,130,0,0,329,8,6.24,1.0,0.0,60.0,73.0,123.71428571428572,5.166666666666667,2.136976056643281,0.3104917496182471,3.313635690000244,405.8068917093987,-76.80689170939871,1
2022-02-22,SKU0001,STORE0001,S003,1,117,0,0,318,8,6.24,1.0,0.0,52.0,169.0,125.75,6.666666666666667,1.8708286933869709,0.3112102997232034,2.90977729615546,407.89131408641566,-89.89131408641566,1
2022-02-23,SKU0001,STORE0001,S003,0,99,1,1,386,6,5.6160000000000005,0.9,0.1,107.0,105.0,123.89285714285714,6.8,1.8135294011647256,0.3112102997232034,3.255394231614914,422.1504359262479,-36.15043592624795,1
2022-02-24,SKU0001,STORE0001,S051,1,110,0,0,389,7,6.24,1.0,0.0,140.0,117.0,123.67857142857144,7.0,1.632993161855452,0.3096633370683461,3.3126238584342955,392.63227713315774,-3.632277133157743,1
2022-02-26,SKU0001,STORE0001,S020,1,111,0,0,278,8,6.24,1.0,0.0,93.0,154.0,124.25,6.545454545454546,2.73362895666681,0.3082092919427658,2.3877095534148784,570.386762045129,-292.386762045129,1
2022-02-28,SKU0001,STORE0001,S021,1,96,0,0,237,6,6.24,1.0,0.0,130.0,103.0,124.71428571428572,6.5,1.8708286933869709,0.3092303186261287,2.006028969525046,426.9829481790981,-189.98294817909812,1
2022-03-01,SKU0001,STORE0001,S034,1,178,0,0,339,6,6.24,1.0,0.0,117.0,143.0,124.46428571428572,7.333333333333333,1.632993161855452,0.3083804457553219,2.992407381019335,386.0947017308689,-47.094701730868906,1
2022-03-02,SKU0001,STORE0001,S039,1,48,0,0,223,9,6.24,1.0,0.0,99.0,111.0,125.71428571428572,6.444444444444445,1.0137937550497031,0.3090501345727116,1.8278538700502456,303.939877378482,-80.93987737848198,1
2022-03-03,SKU0001,STORE0001,S015,1,133,0,0,276,7,6.24,1.0,0.0,110.0,280.0,123.46428571428572,5.714285714285714,2.2886885410853175,0.3079336690316962,2.405956610589945,485.71559403585303,-209.71559403585303,1
2022-03-04,SKU0001,STORE0001,S014,1,154,0,0,229,10,6.24,1.0,0.0,100.0,128.0,118.21428571428572,6.545454545454546,1.572490786213793,0.3103407898821775,1.940661519817629,363.85672926108094,-134.85672926108094,1
2022-03-05,SKU0001,STORE0001,S014,1,160,0,0,400,7,6.24,1.0,0.0,111.0,120.0,119.14285714285714,6.833333333333333,1.80067327475704,0.3103407898821775,3.181792872102154,425.0479573515828,-25.047957351582795,1
2022-03-09,SKU0001,STORE0001,S035,0,215,1,0,398,4,4.992000000000001,0.8000000000000002,0.2,48.0,58.0,113.46428571428572,7.0,1.5811388300841898,0.3110709114976189,3.183974528203774,364.73699000101453,33.26300999898547,0
2022-03-10,SKU0001,STORE0001,S027,1,124,0,0,309,7,6.24,1.0,0.0,133.0,131.0,119.07142857142856,6.0,2.0,0.307628289113354,2.0758017940378517,517.7086274722335,-208.7086274722335,1
2022-03-11,SKU0001,STORE0001,S046,1,120,0,0,372,6,6.24,1.0,0.0,154.0,122.0,118.82142857142856,7.0,0.6324555320336759,0.3098725276053832,2.520796083666422,234.09503244801428,137.90496755198572,0
2022-03-12,SKU0001,STORE0001,S046,1,97,0,0,265,9,6.24,1.0,0.0,160.0,75.0,118.75,6.857142857142857,0.6900655593423541,0.3098725276053832,1.8568438459390173,238.43091502375944,26.56908497624056,0
2022-03-13,SKU0001,STORE0001,S043,1,179,0,0,150,10,6.24,1.0,0.0,126.0,120.0,119.53571428571428,5.75,2.5628464289109907,0.3082406769329207,1.1217864823660506,586.8582592490005,-436.8582592490005,1
2022-03-14,SKU0001,STORE0001,S026,1,122,0,0,204,6,6.24,1.0,0.0,79.0,60.0,121.64285714285714,6.833333333333333,1.7494587907710375,0.3104833780269682,1.443872490285711,444.98878948081995,-240.98878948081995,1
2022-03-15,SKU0001,STORE0001,S001,0,8,0,1,197,8,6.24,1.0,0.0,175.0,52.0,123.85714285714286,7.5,1.7728105208558365,0.3097174709269413,1.3362312464934831,466.6625273643301,-269.6625273643301,1
2022-03-16,SKU0001,STORE0001,S007,1,102,0,0,306,7,6.24,1.0,0.0,215.0,107.0,122.28571428571428,5.6,2.302172886644267,0.3105578259739097,2.4762805387702063,498.6990453111152,-192.6990453111152,1
2022-03-17,SKU0001,STORE0001,S053,1,179,0,0,279,5,6.24,1.0,0.0,124.0,140.0,122.10714285714286,6.75,2.5495097567963927,0.3087142855453137,2.5970502934148216,488.4097727450617,-209.40977274506167,1
2022-03-18,SKU0001,STORE0001,S015,1,64,0,0,318,6,6.24,1.0,0.0,120.0,77.0,123.5,5.875,2.1671244937540095,0.3079336690316962,2.758340386142871,448.8847796798273,-130.88477967982732,1
2022-03-19,SKU0001,STORE0001,S033,1,70,0,0,279,7,6.24,1.0,0.0,97.0,93.0,123.03571428571428,6.7,1.4181364924121764,0.3108705289145506,2.6005083840763135,316.13491754805,-37.13491754805,1
2022-03-20,SKU0001,STORE0001,S021,0,149,1,0,332,8,4.367999999999999,0.6999999999999998,0.3,179.0,166.0,122.21428571428572,6.428571428571429,1.7182493859684491,0.3092303186261287,3.2099137163038476,350.1931316478849,-18.19313164788491,1
2022-03-21,SKU0001,STORE0001,S021,1,106,0,0,218,7,6.24,1.0,0.0,122.0,130.0,121.60714285714286,6.625,1.685018016012207,0.3092303186261287,2.1988250838968484,336.06865894695716,-118.06865894695716,1
2022-03-22,SKU0001,STORE0001,S048,1,140,0,0,142,7,6.24,1.0,0.0,8.0,117.0,120.75,6.615384615384615,1.8946618668626836,0.3102185270687608,1.4660615598364026,358.7400164722334,-216.74001647223335,1
2022-03-23,SKU0001,STORE0001,S001,1,134,0,0,458,7,6.24,1.0,0.0,102.0,99.0,121.57142857142856,7.555555555555555,1.6666666666666663,0.3097174709269413,3.9579904865019686,379.1932950605753,78.80670493942472,0
2022-03-24,SKU0001,STORE0001,S050,0,56,1,0,214,6,4.992000000000001,0.8000000000000002,0.2,179.0,110.0,122.82142857142856,6.0,1.5811388300841898,0.3116418514693667,1.7790825967005024,363.3285630381788,-149.3285630381788,1
2022-03-26,SKU0001,STORE0001,S002,1,166,0,0,401,5,6.24,1.0,0.0,70.0,111.0,120.67857142857144,6.0,1.224744871391589,0.3090145913461446,3.7476285268361975,288.09171902612655,112.90828097387345,0
2022-03-27,SKU0001,STORE0001,S011,0,109,1,0,287,9,5.6160000000000005,0.9,0.1,149.0,160.0,122.64285714285714,6.6,1.6733200530681511,0.3096178624491322,2.377495097673747,390.1035663769304,-103.10356637693036,1
2022-03-28,SKU0001,STORE0001,S038,1,131,0,0,322,6,6.24,1.0,0.0,106.0,96.0,120.82142857142856,5.5,1.97484176581315,0.3087086212806351,2.799975652385631,417.06903985188865,-95.06903985188865,1
2022-03-29,SKU0001,STORE0001,S022,1,165,0,0,531,8,6.24,1.0,0.0,140.0,178.0,122.07142857142856,6.428571428571429,2.225394561056747,0.3087605458518112,4.478275484423626,477.8960260331223,53.103973966877675,0
2022-03-30,SKU0001,STORE0001,S051,0,227,1,0,187,6,4.992000000000001,0.8000000000000002,0.2,134.0,48.0,121.60714285714286,7.0,1.5118578920369088,0.3096633370683461,1.530981617694358,366.3394478123331,-179.33944781233316,1
2022-04-01,SKU0001,STORE0001,S031,1,70,0,0,417,9,6.24,1.0,0.0,94.0,154.0,127.39285714285714,4.833333333333333,2.6394443859772205,0.3111676780723122,2.895813223519281,651.2490480593536,-234.24904805935364,1
2022-04-02,SKU0001,STORE0001,S013,1,126,0,0,367,8,6.24,1.0,0.0,166.0,160.0,124.39285714285714,5.6,1.140175425099138,0.3087047329885402,2.6107537852881126,327.0716499078902,39.92835009210978,0
2022-04-03,SKU0001,STORE0001,S051,1,111,0,0,420,1,6.24,1.0,0.0,109.0,126.0,123.17857142857144,6.888888888888889,1.4529663145135578,0.3096633370683461,3.114383685714195,386.2422032409677,33.75779675903232,0
2022-04-04,SKU0001,STORE0001,S034,1,115,0,0,419,6,6.24,1.0,0.0,131.0,79.0,122.64285714285714,7.142857142857143,1.5735915849388864,0.3083804457553219,3.100399891332728,411.7289722545409,7.271027745459094,0
2022-04-05,SKU0001,STORE0001,S001,1,113,0,0,369,6,6.24,1.0,0.0,165.0,175.0,123.92857142857144,7.5,1.5811388300841895,0.3097174709269413,2.777398449689088,409.1747177152408,-40.17471771524083,1
2022-04-06,SKU0001,STORE0001,S007,0,127,1,0,219,5,4.992000000000001,0.8000000000000002,0.2,227.0,215.0,121.71428571428572,5.833333333333333,2.136976056643281,0.3105578259739097,1.7459997471546354,480.4476435877536,-261.4476435877536,1
2022-04-07,SKU0001,STORE0001,S057,1,111,0,0,260,8,6.24,1.0,0.0,116.0,124.0,118.57142857142856,5.0,2.82842712474619,0.3115580407978799,2.339310571755781,542.8906754054419,-282.8906754054419,1
2022-04-08,SKU0001,STORE0001,S057,1,130,0,0,397,6,6.24,1.0,0.0,70.0,120.0,118.10714285714286,5.5,2.8106938645110393,0.3115580407978799,3.5950515325216976,539.0215180914035,-142.02151809140355,1
2022-04-09,SKU0001,STORE0001,S002,0,266,1,0,221,6,5.6160000000000005,0.9,0.1,126.0,97.0,118.46428571428572,5.833333333333333,1.169045194450012,0.3090145913461446,1.857127251031504,287.66364597438775,-66.66364597438775,1
2022-04-11,SKU0001,STORE0001,S012,1,56,0,0,329,10,6.24,1.0,0.0,115.0,122.0,120.82142857142856,6.166666666666667,1.1690451944500122,0.310784030916961,2.455205558167476,332.53943752720943,-3.5394375272094294,1
2022-04-12,SKU0001,STORE0001,S055,1,133,0,0,388,7,6.24,1.0,0.0,113.0,8.0,118.46428571428572,5.6,2.5099800796022267,0.3126593008636436,3.0898502514769506,559.0047186635326,-171.00471866353257,1
2022-04-13,SKU0001,STORE0001,S019,1,39,0,0,312,4,6.24,1.0,0.0,127.0,102.0,122.92857142857144,7.0,2.23606797749979,0.3086162017218525,2.4293470462410194,517.8885225632262,-205.88852256322616,1
2022-04-14,SKU0001,STORE0001,S052,1,109,0,0,423,6,6.24,1.0,0.0,111.0,179.0,120.67857142857144,7.333333333333333,1.0327955589886444,0.3097156951286978,3.651016575689236,299.20825536538644,123.79174463461356,0
2022-04-15,SKU0001,STORE0001,S023,1,128,0,0,244,7,6.24,1.0,0.0,130.0,64.0,118.17857142857144,6.363636363636363,1.2060453783110543,0.3074041161280592,2.111230187130643,307.4853692249682,-63.485369224968224,1
2022-04-16,SKU0001,STORE0001,S055,0,257,1,0,385,9,4.367999999999999,0.6999999999999998,0.3,266.0,70.0,120.46428571428572,5.833333333333333,2.316606713852541,0.3126593008636436,3.339500153034608,480.2248906462787,-95.22489064627872,1
2022-04-18,SKU0001,STORE0001,S007,1,119,0,0,257,3,6.24,1.0,0.0,56.0,106.0,125.57142857142856,5.714285714285714,1.9760470401187071,0.3105578259739097,2.1753141146326453,438.84680335773027,-181.84680335773027,1
2022-04-19,SKU0001,STORE0001,S035,0,160,1,0,221,7,5.6160000000000005,0.9,0.1,133.0,140.0,126.03571428571428,6.5,1.8708286933869709,0.3110709114976189,1.7381885760449074,451.7660735637575,-230.76607356375752,1
2022-04-20,SKU0001,STORE0001,S006,1,66,0,0,146,9,6.24,1.0,0.0,39.0,134.0,126.75,5.666666666666667,1.224744871391589,0.3102734775273436,1.114495309196113,338.024546589774,-192.024546589774,1
2022-04-21,SKU0001,STORE0001,S059,1,112,0,0,411,7,6.24,1.0,0.0,109.0,56.0,124.32142857142856,6.555555555555555,1.740051084818425,0.3073502992299263,3.04764689244889,450.9082514397568,-39.90825143975678,1
2022-04-22,SKU0001,STORE0001,S024,1,49,0,0,244,7,6.24,1.0,0.0,128.0,94.0,126.32142857142856,6.0,1.7320508075688772,0.3111381463742503,1.803576953496648,442.2247204101516,-198.22472041015163,1
2022-04-23,SKU0001,STORE0001,S036,1,159,0,0,230,9,6.24,1.0,0.0,257.0,166.0,124.71428571428572,5.75,1.6690459207925603,0.304556316101683,1.8548237514213597,404.46417067169614,-174.46417067169614,1
2022-04-24,SKU0001,STORE0001,S004,1,108,0,0,365,5,6.24,1.0,0.0,105.0,109.0,124.46428571428572,7.166666666666667,2.7141603981096374,0.3096189678597921,3.3181516531667894,548.4919019936206,-183.49190199362056,1
2022-04-25,SKU0001,STORE0001,S025,1,56,0,0,461,4,6.24,1.0,0.0,119.0,131.0,124.42857142857144,6.75,2.6049403612586386,0.3052289813924146,4.1746064395277145,529.2357944834577,-68.23579448345765,1
2022-04-26,SKU0001,STORE0001,S048,1,155,0,0,265,6,6.24,1.0,0.0,160.0,165.0,121.75,6.642857142857143,1.8232322463624384,0.3102185270687608,2.612650297813965,387.319552029051,-122.319552029051,1
2022-04-27,SKU0001,STORE0001,S059,0,162,1,0,274,5,5.6160000000000005,0.9,0.1,66.0,227.0,121.39285714285714,6.6,1.6465452046971292,0.3073502992299263,2.7205403634290155,361.8025483285614,-87.80254832856133,1
2022-04-29,SKU0001,STORE0001,S052,1,143,0,0,302,6,6.24,1.0,0.0,49.0,70.0,118.03571428571428,7.142857142857143,1.0690449676496974,0.3097156951286978,2.7242022301345217,304.3642160981797,-2.3642160981797247,1
2022-04-30,SKU0001,STORE0001,S006,1,114,0,0,392,3,6.24,1.0,0.0,159.0,126.0,120.64285714285714,6.0,1.563471919941143,0.3102734775273436,3.1539976115134705,383.8769553343035,8.123044665696511,0
2022-05-01,SKU0001,STORE0001,S039,1,62,0,0,404,10,6.24,1.0,0.0,108.0,111.0,120.21428571428572,6.7,1.2516655570345725,0.3090501345727116,3.427849703093428,330.17212568845474,73.82787431154526,0
2022-05-02,SKU0001,STORE0001,S019,0,176,1,0,373,8,5.6160000000000005,0.9,0.1,56.0,115.0,118.46428571428572,6.625,2.326094212561969,0.3086162017218525,3.3517028730165452,483.52134018868946,-110.52134018868946,1
2022-05-03,SKU0001,STORE0001,S039,0,218,1,0,387,7,4.992000000000001,0.8000000000000002,0.2,155.0,113.0,120.64285714285714,7.0,1.5491933384829666,0.3090501345727116,3.0133247015874183,405.3065384355889,-18.30653843558889,1
2022-05-04,SKU0001,STORE0001,S037,1,98,0,0,284,6,6.24,1.0,0.0,162.0,127.0,124.39285714285714,6.333333333333333,2.1461734799546393,0.3084542729455699,2.06651302953097,541.9626133116636,-257.96261331166363,1
2022-05-05,SKU0001,STORE0001,S050,1,60,0,0,289,6,6.24,1.0,0.0,87.0,111.0,123.35714285714286,6.0,1.4907119849998598,0.3116418514693667,2.25276640382536,392.24577429078784,-103.24577429078784,1
2022-05-06,SKU0001,STORE0001,S038,1,125,0,0,223,10,6.24,1.0,0.0,143.0,130.0,121.53571428571428,5.571428571428571,1.8126539343499315,0.3087086212806351,1.7921784784737664,437.0651796669833,-214.06517966698328,1
2022-05-07,SKU0001,STORE0001,S008,1,96,0,0,231,7,6.24,1.0,0.0,114.0,266.0,121.35714285714286,6.2,1.4832396974191326,0.3054273182188654,1.8956468118081091,383.87160002548063,-152.87160002548063,1
2022-05-08,SKU0001,STORE0001,S013,1,159,0,0,306,7,6.24,1.0,0.0,62.0,76.0,115.28571428571428,6.0,1.4142135623730951,0.3087047329885402,2.565247956005159,348.0204686978242,-42.020468697824185,1
2022-05-09,SKU0001,STORE0001,S059,1,123,0,0,470,4,6.24,1.0,0.0,176.0,56.0,118.25,6.454545454545454,1.634847782739198,0.3073502992299263,3.5300164054561822,419.5435486434435,50.4564513565565,0
2022-05-10,SKU0001,STORE0001,S026,0,237,1,0,371,7,5.6160000000000005,0.9,0.1,218.0,133.0,120.64285714285714,6.769230769230769,1.6908501882113505,0.3104833780269682,2.954470214685435,411.47587941458414,-40.47587941458414,1
2022-05-11,SKU0001,STORE0001,S041,1,127,0,0,369,7,6.24,1.0,0.0,98.0,39.0,124.35714285714286,5.571428571428571,2.225394561056747,0.3104917496182471,2.8763695605936257,517.2342240505307,-148.23422405053066,1
2022-05-12,SKU0001,STORE0001,S051,1,88,0,0,403,7,6.24,1.0,0.0,60.0,109.0,127.5,6.3,2.3118054512532935,0.3096633370683461,3.043126966678785,549.5290275336152,-146.52902753361525,1
2022-05-13,SKU0001,STORE0001,S047,1,90,0,0,292,9,6.24,1.0,0.0,125.0,128.0,126.75,6.25,1.4880476182856897,0.3084207457711594,2.1402984480742027,399.2503341714011,-107.25033417140116,1
2022-05-14,SKU0001,STORE0001,S024,1,127,0,0,293,5,6.24,1.0,0.0,96.0,257.0,125.39285714285714,6.166666666666667,1.602081978759722,0.3111381463742503,2.229330863786906,409.9707132336717,-116.97071323367167,1
2022-05-15,SKU0001,STORE0001,S003,1,137,0,0,241,3,6.24,1.0,0.0,159.0,105.0,120.75,6.7272727272727275,1.7372915179041823,0.3112102997232034,1.7739091300064036,437.2479523119812,-196.2479523119812,1
2022-05-16,SKU0001,STORE0001,S057,0,227,1,0,266,9,4.992000000000001,0.8000000000000002,0.2,123.0,119.0,121.89285714285714,5.571428571428571,2.5727509827124,0.3115580407978799,2.0042906027618734,591.7052051159408,-325.70520511594077,1
2022-05-17,SKU0001,STORE0001,S023,1,115,0,0,284,5,6.24,1.0,0.0,237.0,160.0,125.75,6.416666666666667,1.1645001528813148,0.3074041161280592,1.924478730541032,353.492906045917,-69.49290604591698,1
2022-05-18,SKU0001,STORE0001,S022,1,86,0,0,398,4,6.24,1.0,0.0,127.0,66.0,124.14285714285714,6.625,2.1339098923270936,0.3087605458518112,3.058154328122616,505.19470499356487,-107.19470499356488,1
2022-05-19,SKU0001,STORE0001,S008,1,126,0,0,387,4,6.24,1.0,0.0,88.0,112.0,124.85714285714286,6.333333333333333,1.3662601021279464,0.3054273182188654,3.113768050142125,347.16035462793985,39.83964537206015,0
2022-05-20,SKU0001,STORE0001,S037,0,6,0,1,409,5,6.24,1.0,0.0,90.0,49.0,125.35714285714286,6.3076923076923075,2.0568833780186058,0.3084542729455699,3.1530593927139323,485.3288974603712,-76.3288974603712,1
2022-05-21,SKU0001,STORE0001,S007,1,121,0,0,356,9,6.24,1.0,0.0,127.0,159.0,123.82142857142856,5.375,2.065879266282796,0.3105578259739097,3.024246153248698,448.43873747039953,-92.43873747039952,1
2022-05-22,SKU0001,STORE0001,S043,1,169,0,0,417,6,6.24,1.0,0.0,137.0,108.0,122.46428571428572,6.076923076923077,2.7221786146864813,0.3082406769329207,3.5684291210221915,565.7190048420639,-148.7190048420639,1
2022-05-23,SKU0001,STORE0001,S053,1,101,0,0,441,8,6.24,1.0,0.0,227.0,56.0,124.64285714285714,6.555555555555555,2.455153310442706,0.3087142855453137,3.6317347974781384,539.6582736584722,-98.65827365847224,1
2022-05-24,SKU0001,STORE0001,S048,1,159,0,0,286,4,6.24,1.0,0.0,115.0,155.0,126.25,6.6,1.764733893335115,0.3102185270687608,2.7651666351292183,370.7831984987916,-84.78319849879159,1
2022-05-25,SKU0001,STORE0001,S052,1,94,0,0,296,5,6.24,1.0,0.0,86.0,162.0,126.39285714285714,7.0,1.0690449676496974,0.3097156951286978,2.697892076504511,295.3667463057594,0.6332536942405795,0
2022-05-26,SKU0001,STORE0001,S038,1,106,0,0,420,8,6.24,1.0,0.0,126.0,87.0,123.96428571428572,6.125,2.295181287579947,0.3087086212806351,3.788625618067878,468.5915541395232,-48.59155413952317,1
2022-05-27,SKU0001,STORE0001,S015,1,124,0,0,434,8,6.24,1.0,0.0,6.0,143.0,124.64285714285714,5.888888888888889,2.0275875100994063,0.3079336690316962,4.018481310358237,414.22181372497585,19.77818627502415,0
2022-05-30,SKU0001,STORE0001,S037,1,107,0,0,399,9,6.24,1.0,0.0,101.0,176.0,125.92857142857144,6.214285714285714,2.006856379383569,0.3084542729455699,3.4269644309803473,435.653213558377,-36.65321355837699,1
2022-05-31,SKU0001,STORE0001,S027,1,89,0,0,238,11,6.24,1.0,0.0,159.0,218.0,123.46428571428572,6.111111111111111,1.90029237516523,0.307628289113354,2.029215341647513,417.4745874565928,-179.47458745659276,1
2022-06-01,SKU0001,STORE0001,S035,1,267,0,0,350,5,6.24,1.0,0.0,94.0,98.0,118.85714285714286,6.571428571428571,1.7182493859684491,0.3110709114976189,3.26228650332154,359.1338357324887,-9.133835732488706,1
2022-06-02,SKU0001,STORE0001,S029,1,187,0,0,379,7,6.24,1.0,0.0,106.0,60.0,124.89285714285714,6.818181818181818,1.7786613965666325,0.3115503492149712,2.8711903697699257,449.4321456214022,-70.43214562140219,1
2022-06-03,SKU0001,STORE0001,S006,1,245,0,0,321,11,6.24,1.0,0.0,124.0,125.0,129.42857142857142,5.7272727272727275,1.7372915179041826,0.3102734775273436,2.2358053227489956,460.92056113116666,-139.92056113116666,1
2022-06-04,SKU0001,STORE0001,S033,1,242,0,0,180,6,6.24,1.0,0.0,136.0,96.0,133.71428571428572,6.7272727272727275,1.3483997249264843,0.3108705289145506,1.1189983721237966,432.8659344541731,-252.86593445417316,1
